Choice	Choice2	Amount	AdviceVar1	GambleAdviceNum	GambleAdviceType	practice.thisRepN	practice.thisTrialN	practice.thisN	practice.thisIndex	trials_2.thisRepN	trials_2.thisTrialN	trials_2.thisN	trials_2.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	text.started	text.stopped	key_resp_4.keys	key_resp_4.rt	key_resp_4.started	key_resp_4.stopped	instructions.started	instructions.stopped	space.keys	space.rt	space.started	space.stopped	chooseInst.started	chooseInst.stopped	Ad1.started	Ad1.stopped	Ad2.started	Ad2.stopped	key_resp_3.keys	key_resp_3.rt	key_resp_3.started	key_resp_3.stopped	Ad1pic.started	Ad1pic.stopped	Ad2pic.started	Ad2pic.stopped	enter.keys	enter.rt	enter.started	enter.stopped	iSi.started	iSi.stopped	receiveMoneyPicture.started	receiveMoneyPicture.stopped	ISI2.started	ISI2.stopped	ChoicePic.started	ChoicePic.stopped	response.keys	response.started	response.stopped	yesNo.started	yesNo.stopped	ask.started	ask.stopped	getAdv.started	getAdv.stopped	textForCode.started	textForCode.stopped	blank.started	blank.stopped	ChoicePic2.started	ChoicePic2.stopped	resp.keys	resp.started	resp.stopped	checkL1.started	checkL1.stopped	checkR1.started	checkR1.stopped	resp.rt	EndPrac.started	EndPrac.stopped	key_resp.keys	key_resp.rt	key_resp.started	key_resp.stopped	response.rt	endText.started	endText.stopped	key_resp_2.keys	key_resp_2.rt	key_resp_2.started	key_resp_2.stopped	participant	session	age	gender (0=male	 1 = female	 2 = other)	date	expName	psychopyVersion	frameRate
Pictures/IA50_G20.bmp	Pictures/IA50_G20.bmp	Pictures/IA50.bmp	"
Let's venture and take a risk!"""""	1	risk					7	0	7	0	0	2	2	6																															2627.380123	None	2629.402134	2630.922802	2630.906096	None	2632.426773	None	1	2634.432066	None	2634.432066	None	2634.432066	None	2635.167337	None	2635.167337	2636.169983	2637.272897	None	2637.272897	None	left	2637.272897	None	2637.623816	2639.261496	None	None	0.313661158							0.610497422							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_L30.bmp	Pictures/IA50_L30.bmp	Pictures/IA50.bmp	"
Take a leap"	1	risk					7	0	7	0	0	3	3	3																															2639.278182	None	2641.300185	2642.820862	2642.804155	None	2644.324835	None	1	2646.330131	None	2646.330131	None	2646.330131	None	2647.800672	None	2647.800672	2648.803314	2649.906247	None	2649.906247	None	right	2649.906247	None	None	None	2650.407547	2651.911515	0.456315184							1.320423906							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA75_L15.bmp	Pictures/IA75_L15.bmp	Pictures/IA75.bmp	"
Trust me and gamble!"""""	1	risk					7	0	7	0	0	4	4	18																															2651.928225	None	2653.950228	2655.470908	2655.454199	None	2656.974883	None	None	2658.980171	None	2658.980171	None	2658.980171	None	None	None	None	None	2662.071662	None	2662.071662	None	right	2662.071662	None	None	None	2662.472715	2664.076946	0.362888503														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA110_55_G95p.bmp	Pictures/IA110_55_G95p.bmp	Pictures/IA110.bmp	"
Take a chance!"""""	1	risk					7	0	7	0	0	5	5	10																															2664.093657	None	2666.115667	2667.636339	2667.619632	None	2669.157025	None	None	2671.145602	None	2671.145602	None	2671.145602	None	None	None	None	None	2674.220385	None	2674.220385	None	left	2674.220385	None	2674.654857	2676.208956	None	None	0.390171037														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA20_10_L95p.bmp	Pictures/IA20_10_L95p.bmp	Pictures/IA20.bmp	"
Don't be tempted to gamble."""""	0	safe					7	0	7	0	0	6	6	19																															2676.225673	None	2678.247673	2679.768348	2679.751644	None	2681.25561	None	None	2683.277612	None	2683.277612	None	2683.277612	None	None	None	None	None	2686.402524	None	2686.402524	None	right	2686.402524	None	None	None	2687.672538	None	1.223977221														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA20_10_G95p.bmp	Pictures/IA20_10_G95p.bmp	Pictures/IA20.bmp	"
Take a leap"	1	risk					7	0	7	0	0	7	7	7																															2688.424521	None	2690.446523	2691.967208	2691.950496	None	2693.471179	None	None	2695.476472	None	2695.476472	None	2695.476472	None	None	None	None	None	2698.618091	None	2698.618091	None	left	2698.618091	None	2699.069277	2700.606663	None	None	0.408476405														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA75_G30.bmp	Pictures/IA75_G30.bmp	Pictures/IA75.bmp	"
Be bold"	1	risk					7	0	7	0	0	8	8	1																															2700.623374	None	2702.64538	2704.166056	2704.149349	None	2705.670028	None	None	2707.675319	None	2707.675319	None	2707.675319	None	None	None	None	None	2710.766818	None	2710.766818	None	None	2710.766818	None	None	None	None	None															110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_G40.bmp	Pictures/IA50_G40.bmp	Pictures/IA50.bmp	"
It would probably be best to play it safe."""""	0	safe					7	0	7	0	0	9	9	11																															2712.772096	None	2714.7941	2716.314778	2716.29807	None	2717.818749	None	None	2719.907603	None	2719.907603	None	2719.907603	None	None	None	None	None	2722.932251	None	2722.932251	None	right	2722.932251	None	None	None	2723.21632	2724.920833	0.238313976														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA75_G60.bmp	Pictures/IA75_G60.bmp	Pictures/IA75.bmp	"
Make it exciting"	1	risk					7	0	7	0	0	10	10	16																															2724.93753	None	2726.959533	2728.480211	2728.463503	None	2729.98418	None	1	2731.989481	None	2731.989481	None	2731.989481	None	2732.624483	None	2732.624483	2733.627121	2734.73004	None	2734.73004	None	right	2734.73004	None	None	None	2735.331649	2736.735324	0.56050724							0.5170974							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA100_L60.bmp	Pictures/IA100_L60.bmp	Pictures/IA100.bmp	"
You'd have a lot to lose"	0	safe					7	0	7	0	0	11	11	8																															2736.752041	None	2738.774038	2740.294716	2740.278009	None	2741.798688	None	None	2743.803979	None	2743.803979	None	2743.803979	None	None	None	None	None	2746.912183	None	2746.912183	None	None	2746.912183	None	None	None	None	None															110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA25_G20.bmp	Pictures/IA25_G20.bmp	Pictures/IA25.bmp	"
I wouldn't gamble for this one. """""	0	safe					7	0	7	0	0	12	12	0																															2748.917468	None	2750.939474	2752.460149	2752.443442	None	2753.98083	None	1	2755.969414	None	2755.969414	None	2755.969414	None	2757.540225	None	2757.540225	2758.542866	2759.645782	None	2759.645782	None	right	2759.645782	None	None	None	2759.996713	2761.634359	0.308770271							1.441152654							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_L40.bmp	Pictures/IA50_L40.bmp	Pictures/IA50.bmp	"
That gamble doesn't sound too good"	0	safe					7	0	7	0	0	13	13	9																															2761.651083	None	2763.67307	2765.193749	2765.177045	None	2766.697747	None	1	2768.703018	None	2768.703018	None	2768.703018	None	2770.173563	None	2770.173563	2771.176246	2772.295846	None	2772.295846	None	left	2772.295846	None	2772.797176	2774.284425	None	None	0.466736523							1.307552006							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_L20.bmp	Pictures/IA50_L20.bmp	Pictures/IA50.bmp	"
Certainty is boring"	1	risk					7	0	7	0	0	14	14	14																															2774.301117	None	2776.323133	2777.843848	2777.827112	None	2779.347763	None	1	2781.353057	None	2781.353057	None	2781.353057	None	2782.673208	None	2782.673208	2783.675852	2784.812182	None	2784.812182	None	right	2784.812182	None	None	None	2784.979293	2786.817471	0.118368806							1.193505823							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA25_G10.bmp	Pictures/IA25_G10.bmp	Pictures/IA25.bmp	"
What's life without a little risk?"""""	1	risk					7	0	7	0	0	15	15	5																															2786.834183	None	2788.856186	2790.376864	2790.360158	None	2791.864124	None	1	2793.886092	None	2793.886092	None	2793.886092	None	2795.055886	None	2795.055886	2796.05852	2797.178149	None	2797.178149	None	left	2797.178149	None	2797.930127	2799.166723	None	None	0.704405957							1.036462892							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA100_L80.bmp	Pictures/IA100_L80.bmp	Pictures/IA100.bmp	"
Go all in!"""""	1	risk					7	0	7	0	0	16	16	13																															2799.183435	None	2801.205439	2802.726115	2802.709412	None	2804.246795	None	1	2806.235382	None	2806.235382	None	2806.235382	None	2807.171189	None	2807.171189	2808.173823	2809.310166	None	2809.310166	None	left	2809.310166	None	2810.463199	None	None	None	1.108376063							0.863181093							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_G30.bmp	Pictures/IA50_G30.bmp	Pictures/IA50.bmp	"
I think you should gamble."""""	1	risk					7	0	7	0	0	17	17	12																															2811.315447	None	2813.337455	2814.858132	2814.84144	None	2816.395521	None	None	2818.367394	None	2818.367394	None	2818.367394	None	None	None	None	None	2821.458886	None	2821.458886	None	right	2821.458886	None	None	None	2821.876649	2823.447459	0.375669628														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA25_L10.bmp	Pictures/IA25_L10.bmp	Pictures/IA25.bmp	"
Dont be afraid to take the risk!"""""	1	risk					7	0	7	0	0	18	18	17																															2823.464171	None	2825.486174	2827.006857	2826.990155	None	2828.510823	None	None	2830.516117	None	2830.516117	None	2830.516117	None	None	None	None	None	2833.607607	None	2833.607607	None	None	2833.607607	None	None	None	None	None															110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA40_20_G95p.bmp	Pictures/IA40_20_G95p.bmp	Pictures/IA40.bmp	"
Hold back"	0	safe					7	0	7	0	0	19	19	2																															2835.612897	None	2837.634899	2839.155576	2839.13887	None	2840.659546	None	None	2842.664846	None	2842.664846	None	2842.664846	None	None	None	None	None	2845.806467	None	2845.806467	None	left	2845.806467	None	2846.073832	2847.811754	None	None	0.220088364														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
										7	0	7	0																																																																									2847.978864	None	return	4.783688764	2847.978864	None	110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA20_10_L95p.bmp	Pictures/IA20_10_L95p.bmp	Pictures/IA20.bmp	"
Don't be tempted to gamble."""""	0	safe					8	0	8	0	0	0	0	2													2852.925247	None	2852.925247	None	2852.925247	None	left	0.949297071	2852.925247	None	2852.925247	None	2852.925247	None	return	8.269083165	2852.925247	None	2861.247205	None	2863.252496	2864.773178	2864.756467	None	2866.260435	None	None	2868.265732	None	2868.265732	None	2868.265732	None	None	None	None	None	2871.390644	None	2871.390644	None	right	2871.390644	None	None	None	2871.691435	2873.395932	0.251925288														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_L40.bmp	Pictures/IA50_L40.bmp	Pictures/IA50.bmp	"
That gamble doesn't sound too good"	0	safe					8	0	8	0	0	1	1	18																															2873.41264	None	2875.434646	2876.95532	2876.938615	None	2878.459291	None	None	2880.464591	None	2880.464591	None	2880.464591	None	None	None	None	None	2883.589499	None	2883.589499	None	left	2883.589499	None	2884.15766	2885.594782	None	None	0.525059143														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA25_G5.bmp	Pictures/IA25_G5.bmp	Pictures/IA25.bmp	"
Let's stay with the certain option."""""	0	safe					8	0	8	0	0	2	2	19																															2885.611497	None	2887.6335	2889.154183	2889.137471	None	2890.658121	None	1	2892.663446	None	2892.663446	None	2892.663446	None	2893.131342	None	2893.131342	2894.133984	2895.236898	None	2895.236898	None	left	2895.236898	None	2895.788351	2897.225475	None	None	0.501645892							0.347118427							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_L10.bmp	Pictures/IA50_L10.bmp	Pictures/IA50.bmp	"
Play it safe"	0	safe					8	0	8	0	0	3	3	10																															2897.242187	None	2899.264197	2900.768187	2900.768187	None	2902.288839	None	None	2904.294135	None	2904.294135	None	2904.294135	None	None	None	None	None	2907.385625	None	2907.385625	None	right	2907.385625	None	None	None	2907.736552	2909.390913	0.304929141														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA100_L40.bmp	Pictures/IA100_L40.bmp	Pictures/IA100.bmp	"
Think of the payoff"	1	risk					8	0	8	0	0	4	4	15																															2909.407621	None	2911.429627	2912.950304	2912.933596	None	2914.47099	None	1	2916.459571	None	2916.459571	None	2916.459571	None	2917.512345	None	2917.512345	2918.514991	2919.617902	None	2919.617902	None	right	2919.617902	None	None	None	2920.102511	2921.606475	0.440645429							0.926992562							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA75_L45.bmp	Pictures/IA75_L45.bmp	Pictures/IA75.bmp	"
Don't gamble for this one"	0	safe					8	0	8	0	0	5	5	9																															2921.623191	None	2923.6452	2925.165874	2925.149168	None	2926.669844	None	1	2928.675145	None	2928.675145	None	2928.675145	None	2929.15975	None	2929.15975	2930.162391	2931.265307	None	2931.265307	None	left	2931.265307	None	2931.499253	2933.270593	None	None	0.19325351							0.335422969							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_G30.bmp	Pictures/IA50_G30.bmp	Pictures/IA50.bmp	"
I think you should gamble."""""	1	risk					8	0	8	0	0	6	6	4																															2933.287305	None	2935.309308	2936.829986	2936.813283	None	2938.317248	None	None	2940.339254	None	2940.339254	None	2940.339254	None	None	None	None	None	2943.430744	None	2943.430744	None	right	2943.430744	None	None	None	2944.349831	2945.419321	0.883807671														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_L20.bmp	Pictures/IA50_L20.bmp	Pictures/IA50.bmp	"
Certainty is boring"	1	risk					8	0	8	0	0	7	7	14																															2945.436031	None	2947.458035	2948.978712	2948.962008	None	2950.465973	None	1	2952.487979	None	2952.487979	None	2952.487979	None	2952.621629	None	2952.621629	2953.624309	2954.743934	None	2954.743934	None	right	2954.743934	None	None	None	2954.79406	2956.732509	0.770613499							0.018582273							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA110_55_L95p.bmp	Pictures/IA110_55_L95p.bmp	Pictures/IA110.bmp	"
Trust me and gamble!"""""	1	risk					8	0	8	0	0	8	8	0																															2956.749225	None	2958.771223	2960.291903	2960.275194	None	2961.812584	None	1	2963.801166	None	2963.801166	None	2963.801166	None	2964.285777	None	2964.285777	2965.288419	2966.391336	None	2966.391336	None	right	2966.391336	None	None	None	2966.725545	2968.396624	0.291214286							0.393395638							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA25_L20.bmp	Pictures/IA25_L20.bmp	Pictures/IA25.bmp	"
Don't be tempted to gamble."""""	0	safe					8	0	8	0	0	9	9	6																															2968.413332	None	2970.435341	2971.956022	2971.939309	None	2973.459993	None	1	2975.465286	None	2975.465286	None	2975.465286	None	2976.401083	None	2976.401083	2977.403723	2978.506641	None	2978.506641	None	left	2978.506641	None	2980.144291	None	None	None	1.59191536							0.817276997							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA75_G30.bmp	Pictures/IA75_G30.bmp	Pictures/IA75.bmp	"
Be bold"	1	risk					8	0	8	0	0	10	10	5																															2980.528638	None	2982.550643	2984.07132	2984.054614	None	2985.575291	None	1	2987.580587	None	2987.580587	None	2987.580587	None	2988.63336	None	2988.63336	2989.636005	2990.738921	None	2990.738921	None	left	2990.738921	None	2991.507611	2992.744207	None	None	0.719625733							0.949975366							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA100_G20.bmp	Pictures/IA100_G20.bmp	Pictures/IA100.bmp	"
Go ahead and gamble!"""""	1	risk					8	0	8	0	0	11	11	3																															2992.760923	None	2994.782927	2996.303604	2996.286894	None	2997.807583	None	None	2999.81287	None	2999.81287	None	2999.81287	None	None	None	None	None	3002.904358	None	3002.904358	None	left	3002.904358	None	3003.05475	3004.89293	None	None	0.114194397														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_G20.bmp	Pictures/IA50_G20.bmp	Pictures/IA50.bmp	"
Let's venture and take a risk!"""""	1	risk					8	0	8	0	0	12	12	12																															3004.909643	None	3006.931651	3008.452327	3008.43562	None	3009.956299	None	1	3011.961592	None	3011.961592	None	3011.961592	None	3012.379362	None	3012.379362	3013.382001	3014.484929	None	3014.484929	None	right	3014.484929	None	None	None	3016.122583	None	1.589623659							0.2969644							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_L30.bmp	Pictures/IA50_L30.bmp	Pictures/IA50.bmp	"
Take a leap"	1	risk					8	0	8	0	0	13	13	17																															3016.506917	None	3018.528919	3020.0496	3020.032896	None	3021.57028	None	1	3023.558863	None	3023.558863	None	3023.558863	None	3024.076901	None	3024.076901	3025.079538	3026.182455	None	3026.182455	None	left	3026.182455	None	3027.08483	3028.187739	None	None	0.860099613							0.395699349							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA100_G60.bmp	Pictures/IA100_G60.bmp	Pictures/IA100.bmp	"
Be cautious"	0	safe					8	0	8	0	0	14	14	7																															3028.204453	None	3030.226456	3031.747136	3031.730427	None	3033.251107	None	1	3035.256405	None	3035.256405	None	3035.256405	None	3036.292466	None	3036.292466	3037.295107	3038.414734	None	3038.414734	None	left	3038.414734	None	3038.732241	3040.420021	None	None	0.267819936							0.898156014							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA25_G10.bmp	Pictures/IA25_G10.bmp	Pictures/IA25.bmp	"
What's life without a little risk?"""""	1	risk					8	0	8	0	0	15	15	11																															3040.436731	None	3042.458736	3043.979415	3043.962708	None	3045.483386	None	1	3047.488681	None	3047.488681	None	3047.488681	None	3048.508036	None	3048.508036	3049.510679	3050.613595	None	3050.613595	None	left	3050.613595	None	3051.465838	3052.602169	None	None	0.812955774							0.889893538							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA25_L15.bmp	Pictures/IA25_L15.bmp	Pictures/IA25.bmp	"
There's not much on the line here"	1	risk					8	0	8	0	0	16	16	13																															3052.618883	None	3054.657595	3056.161564	3056.144856	None	3057.665533	None	1	3059.67083	None	3059.67083	None	3059.67083	None	3060.924134	None	3060.924134	3061.926772	3063.029694	None	3063.029694	None	left	3063.029694	None	3064.416682	None	None	None	1.340857539							1.115728158							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_G10.bmp	Pictures/IA50_G10.bmp	Pictures/IA50.bmp	"
Go with the safe option here!"""""	0	safe					8	0	8	0	0	17	17	8																															3065.034981	None	3067.056984	3068.560951	3068.544245	None	3070.081635	None	1	3072.086928	None	3072.086928	None	3072.086928	None	3073.089571	None	3073.089571	3074.092215	3075.195134	None	3075.195134	None	left	3075.195134	None	3075.546052	3077.183706	None	None	0.303416638							0.899646809							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA75_L30.bmp	Pictures/IA75_L30.bmp	Pictures/IA75.bmp	"
Hold back"	0	safe					8	0	8	0	0	18	18	16																															3077.200417	None	3079.222432	3080.743115	3080.726395	None	3082.263798	None	1	3084.252368	None	3084.252368	None	3084.252368	None	3084.553158	None	3084.553158	3085.555799	3086.658717	None	3086.658717	None	left	3086.658717	None	3087.343855	3088.647291	None	None	0.647832871							0.182192059							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA100_L80.bmp	Pictures/IA100_L80.bmp	Pictures/IA100.bmp	"
Go all in!"""""	1	risk					8	0	8	0	0	19	19	1																															3088.664003	None	3090.686012	3092.206687	3092.18998	None	3093.69395	None	1	3095.715952	None	3095.715952	None	3095.715952	None	3096.200567	None	3096.200567	3097.203205	3098.306121	None	3098.306121	None	right	3098.306121	None	None	None	3098.606908	3100.294702	0.256442861							0.398607493							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
										8	0	8	0																																																																									3100.461814	None	return	6.124730797	3100.461814	None	110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA75_G45.bmp	Pictures/IA75_G45.bmp	Pictures/IA75.bmp	"
Don't gamble for this one."""""	0	safe					9	0	9	0	0	0	0	3													3106.745062	None	3106.745062	None	3106.745062	None	left	7.297483982	3106.745062	None	3106.745062	None	3106.745062	None	return	10.04126987	3106.745062	None	3116.838356	None	3118.843657	3120.364327	3120.347629	None	3121.851593	None	1	3123.85688	None	3123.85688	None	3123.85688	None	3124.241228	None	3124.241228	3125.24387	3126.346788	None	3126.346788	None	left	3126.346788	None	3126.697712	3128.335362	None	None	0.303765987							0.281680255							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA75_G30.bmp	Pictures/IA75_G30.bmp	Pictures/IA75.bmp	"
Be bold"	1	risk					9	0	9	0	0	1	1	16																															3128.352078	None	3130.374079	3131.894755	3131.878056	None	3133.382023	None	1	3135.404023	None	3135.404023	None	3135.404023	None	3136.239562	None	3136.239562	3137.242201	3138.345119	None	3138.345119	None	left	3138.345119	None	3138.662618	3140.333695	None	None	0.27343896							0.72653834							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA20_10_L95p.bmp	Pictures/IA20_10_L95p.bmp	Pictures/IA20.bmp	"
Don't be tempted to gamble."""""	0	safe					9	0	9	0	0	2	2	0																															3140.350405	None	3142.372412	3143.893089	3143.876382	None	3145.38035	None	1	3147.402358	None	3147.402358	None	3147.402358	None	3147.803413	None	3147.803413	3148.806053	3149.942393	None	3149.942393	None	right	3149.942393	None	None	None	3150.310025	3151.930974	0.332152017							0.272206702							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA100_L40.bmp	Pictures/IA100_L40.bmp	Pictures/IA100.bmp	"
Think of the payoff"	1	risk					9	0	9	0	0	3	3	11																															3151.947679	None	3153.969685	3155.490361	3155.473657	None	3156.99431	None	None	3158.999637	None	3158.999637	None	3158.999637	None	None	None	None	None	3162.124543	None	3162.124543	None	right	3162.124543	None	None	None	3162.525596	3164.129827	0.35801208														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA110_55_L95p.bmp	Pictures/IA110_55_L95p.bmp	Pictures/IA110.bmp	"
Trust me and gamble!"""""	1	risk					9	0	9	0	0	4	4	19																															3164.146544	None	3166.168544	3167.689223	3167.672517	None	3169.193197	None	None	3171.198494	None	3171.198494	None	3171.198494	None	None	None	None	None	3174.289983	None	3174.289983	None	right	3174.289983	None	None	None	3174.574059	3176.278559	0.248568238														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_L30.bmp	Pictures/IA50_L30.bmp	Pictures/IA50.bmp	"
Take a leap"	1	risk					9	0	9	0	0	5	5	14																															3176.295268	None	3178.317274	3179.837956	3179.82125	None	3181.341927	None	1	3183.34722	None	3183.34722	None	3183.34722	None	3183.83184	None	3183.83184	3184.834471	3185.970809	None	3185.970809	None	left	3185.970809	None	3186.254887	3187.959385	None	None	0.239745775							0.335357625							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA100_G80.bmp	Pictures/IA100_G80.bmp	Pictures/IA100.bmp	"
Why not gamble?"""""	1	risk					9	0	9	0	0	6	6	12																															3187.976095	None	3189.998108	3191.518781	3191.502071	None	3193.039467	None	1	3195.028046	None	3195.028046	None	3195.028046	None	3195.378977	None	3195.378977	3196.381611	3197.48453	None	3197.48453	None	right	3197.48453	None	None	None	3197.818739	3199.489815	0.286021683							0.254518347							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA75_L30.bmp	Pictures/IA75_L30.bmp	Pictures/IA75.bmp	"
Hold back"	0	safe					9	0	9	0	0	7	7	2																															3199.506525	None	3201.528532	3203.04921	3203.032504	None	3204.536469	None	1	3206.558474	None	3206.558474	None	3206.558474	None	3206.942824	None	3206.942824	3207.945466	3209.048378	None	3209.048378	None	left	3209.048378	None	3209.432722	3211.053666	None	None	0.346162259							0.244089394							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA110_55_G95p.bmp	Pictures/IA110_55_G95p.bmp	Pictures/IA110.bmp	"
Take a chance!"""""	1	risk					9	0	9	0	0	8	8	17																															3211.070378	None	3213.092391	3214.61306	3214.596359	None	3216.11703	None	1	3218.12233	None	3218.12233	None	3218.12233	None	3219.124973	None	3219.124973	3220.127613	3221.230529	None	3221.230529	None	left	3221.230529	None	3222.316729	None	None	None	1.052022993							0.912242599							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA75_G15.bmp	Pictures/IA75_G15.bmp	Pictures/IA75.bmp	"
Take a chance!"""""	1	risk					9	0	9	0	0	9	9	15																															3223.235816	None	3225.257821	3226.778498	3226.761793	None	3228.28247	None	None	3230.287767	None	3230.287767	None	3230.287767	None	None	None	None	None	3233.345837	None	3233.345837	None	left	3233.345837	None	3233.730179	3235.334414	None	None	0.344713675														110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA50_G30.bmp	Pictures/IA50_G30.bmp	Pictures/IA50.bmp	"
I think you should gamble."""""	1	risk					9	0	9	0	0	10	10	1																															3235.351124	None	3237.373129	3238.893808	3238.877105	None	3240.414493	None	1	3242.403073	None	3242.403073	None	3242.403073	None	3242.837551	None	3242.837551	3243.840193	3244.943109	None	3244.943109	None	right	3244.943109	None	None	None	3245.344164	3246.948395	0.363442061							0.327488638							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA100_L80.bmp	Pictures/IA100_L80.bmp	Pictures/IA100.bmp	"
Go all in!"""""	1	risk					9	0	9	0	0	11	11	18																															3246.96511	None	3248.987127	3250.507793	3250.491084	None	3252.028474	None	1	3254.017056	None	3254.017056	None	3254.017056	None	3254.601933	None	3254.601933	3255.604574	3256.707491	None	3256.707491	None	left	3256.707491	None	3257.058412	3258.696065	None	None	0.303067066							0.505510681							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA25_G15.bmp	Pictures/IA25_G15.bmp	Pictures/IA25.bmp	"
I think you should take a gamble."""""	1	risk					9	0	9	0	0	12	12	13																															3258.712783	None	3260.734782	3262.255459	3262.238754	None	3263.776145	None	1	3265.764727	None	3265.764727	None	3265.764727	None	3266.182495	None	3266.182495	3267.185137	3268.288056	None	3268.288056	None	right	3268.288056	None	None	None	3268.956478	3270.293338	0.634487702							0.285840067							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
Pictures/IA40_20_G95p.bmp	Pictures/IA40_20_G95p.bmp	Pictures/IA40.bmp	"
Hold back"	0	safe					9	0	9	0	0	13	13	10																															3270.31005	None	3272.332064	3273.852733	3273.83603	None	3275.356705	None	1	3277.361999	None	3277.361999	None	3277.361999	None	3278.715572	None	3278.715572	3279.718211	3280.821132	None	3280.821132	None	left	3280.821132	None	3281.02166	3282.826417	None	None	0.165427639							1.23255526							110	1	18	1	2019_Dec_06_1308	Test	3.2.4	59.83998513		
